学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,经济学院,(020103)经济史,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
山东财经大学,山东,A,普通院校,统考,国际经贸学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
青岛大学,山东,A,普通院校,统考,经济学院,(020100)理论经济学,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(894)宏微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
青岛大学,山东,A,普通院校,统考,经济学院,(020100)理论经济学,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(894)宏微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
青岛大学,山东,A,普通院校,统考,经济学院,(020100)理论经济学,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(894)宏微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
青岛大学,山东,A,普通院校,统考,经济学院,(020100)理论经济学,全日制,专业：9(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(894)宏微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中共山东省委党校(山东行政学院）,山东,A,普通院校,统考,不区分院系所,(020101)政治经济学,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中共山东省委党校(山东行政学院）,山东,A,普通院校,统考,不区分院系所,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中共山东省委党校(山东行政学院）,山东,A,普通院校,统考,不区分院系所,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南工业大学,河南,A,普通院校,统考,经济贸易学院,(020100)理论经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(835)经济学原理,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南工业大学,河南,A,普通院校,统考,经济贸易学院,(020100)理论经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(835)经济学原理,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南工业大学,河南,A,普通院校,统考,经济贸易学院,(020100)理论经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(835)经济学原理,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南大学,河南,A,双一流,统考,经济学院,(020100)理论经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)政治经济学（资本主义部分）、微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南大学,河南,A,双一流,统考,经济学院,(020100)理论经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)政治经济学（资本主义部分）、微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南大学,河南,A,双一流,统考,经济学院,(020100)理论经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)政治经济学（资本主义部分）、微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南大学,河南,A,双一流,统考,经济学院,(020100)理论经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)政治经济学（资本主义部分）、微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南大学,河南,A,双一流,统考,经济学院,(020100)理论经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)政治经济学（资本主义部分）、微观经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
信阳师范学院,河南,A,普通院校,统考,商学院,(020100)理论经济学,全日制,研究方向：10(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,工程管理与房地产学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,工程管理与房地产学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,工程管理与房地产学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020103)经济史,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020103)经济史,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
河南财经政法大学,河南,A,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)经济学（含政治经济学、西方经济学）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020101)政治经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020102)经济思想史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020104)西方经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020105)世界经济,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,经济与管理学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
武汉大学,湖北,A,985，211，双一流,统考,发展研究院,(020101)政治经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(202)俄语,(303)数学（三）,(818)经济学基本理论,(101)思想政治理论,(203)日语,(303)数学（三）,(818)经济学基本理论,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
华中科技大学,湖北,A,985，211，双一流,统考,经济学院,(020100)理论经济学,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(853)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
华中科技大学,湖北,A,985，211，双一流,统考,经济学院,(020100)理论经济学,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(853)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
华中科技大学,湖北,A,985，211，双一流,统考,经济学院,(020100)理论经济学,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(853)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
华中科技大学,湖北,A,985，211，双一流,统考,经济学院,(020100)理论经济学,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(853)经济学综合,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(818)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,马克思主义学院,(0201Z2)马克思主义与中国经济社会发展,全日制,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(840)马克思主义政治经济学原理,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,经济学院,(020102)经济思想史,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,经济学院,(020103)经济史,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,经济学院,(020104)西方经济学,全日制,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(805)经济学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
